smiles,RF_homo,XGB_homo,RF_lumo,XGB_lumo,RF_gap,XGB_gap,score,rank
B1OCCO1.c1ccc2ncccc2c1,-7.766715999999992,-7.3657565,-0.010543333333333333,-0.015464192,7.662571333333315,7.479855,0.7547132731904584,1919
CCOC.F[B-](F)F,-7.9900839999999755,-8.458717,0.19120333333333306,-0.24743284,8.05791666666666,8.092637,0.7543561173915729,1920
CN(C)[PH](=N)N(C)C.c1ccc(B2OCCO2)cc1,-7.789604999999987,-7.522576,0.026290000000000063,-0.051051047,7.6904233333333325,7.580034,0.7535501372023643,1921
B(O)(O)O,-7.868425000000008,-7.9799905,0.05022666666666678,-0.17966063,7.95079933333339,7.7999954,0.7534815338088294,1922
COBOC.c1ccccc1,-8.057391142857139,-8.177084,0.09306000000000002,0.101241566,8.068280333333313,7.728758,0.7533816064620522,1923
COP(=O)(OC)c1cscn1,-7.669991666666663,-7.3549876,0.15099666666666625,0.44316128,7.534339666666655,7.0551453,0.7532737847160647,1924
O=C1CCCO1.OB(O)O,-7.595591999999995,-7.3413277,0.0618633333333334,-0.109016575,7.5346853333333215,7.46949,0.7532241405972386,1925
F[B-](F)F.O=C1CCCO1,-7.578337666666666,-7.31633,-0.030929999999999985,-0.17844276,7.598064999999986,7.495701,0.753147109632823,1926
B1(OP(=O)(O)O)OCCO1,-7.527024999999976,-7.4215803,0.25321733333333313,0.17530635,7.71942766666667,6.936002,0.753073644166601,1927
B1OCCCCCO1.CP(C)C,-7.624658333333329,-7.1473236,-0.024833666666666646,-0.057928864,7.469796666666636,7.4363513,0.7530179223438171,1928
COP(=O)(OC)c1ccc[nH]1,-7.519665666666666,-7.345017,0.13450066666666627,0.5238707,7.464642999999991,6.9514627,0.752274461667632,1929
CCOB(OCC)C1CCOC1=O,-7.657861666666667,-7.608169,0.09833300000000005,0.26707625,7.577599666666646,7.355944,0.751615540922288,1930
COP(=O)(OC)C1CCCNC1,-7.573177666666661,-7.554043,0.016514000000000056,0.33453628,7.5199146666666525,7.320258,0.7516090316530528,1931
Bc1ccccc1.O=C1OC2CCCCC2O1,-7.822719999999999,-7.8590093,-0.035497999999999946,-0.051609416,7.6564126666666565,7.9234405,0.7506451223923154,1932
[P+](C)(c1ccccc1)(c2ccccc2)c3ccccc3,-7.795702333333331,-7.664653,0.214314,-0.029952878,7.777037166666662,7.43031,0.7500702824514769,1933
CC(C#N)B1OC(C)(C)C(C)(C)O1,-7.853946333333327,-7.9128327,0.003186666666666678,0.3793397,7.877025999999991,7.4079704,0.7493613793945304,1934
CCOB(CCOP(=O)(OCC)OCC)OCC,-7.609291666666652,-7.595107,0.07949666666666644,-0.043140907,7.533222999999987,7.588794,0.7491969984740376,1935
C[P+](C)C.c1ccc(B2OCCO2)cc1,-7.761821333333326,-7.7111635,-0.024439999999999993,-0.17742166,7.673535999999985,7.825786,0.7486374457411746,1936
CCOB(OCC)C1CCCCN1,-7.783973333333334,-7.706565,-0.05997933333333321,-0.18166016,7.54390166666664,7.9977546,0.748504588545492,1937
CO[PH](=O)OC.O=C1OC2CCCCC2O1,-7.612658333333322,-7.3736773,-0.014697333333333305,-0.2637439,7.46510266666664,7.723651,0.7480341956552787,1938
CC1(C)OB(P(=O)(Cl)Cl)OC1(C)C,-7.721753999999985,-7.308228,-0.12303900000000027,-0.109044366,7.867499666666643,7.3139744,0.7469850022092874,1939
CC1(C)OBOC1(C)C.N#CCOCCOCC#N,-7.692923999999982,-7.5777507,0.08856699999999995,-0.17909102,7.590295666666652,7.66444,0.7467673587017853,1940
FB1OC(C)(C)C(C)(C)O1,-7.7460066666666485,-7.9972258,-0.048939999999999935,0.40269133,7.880114666666652,7.395813,0.7467633669504488,1941
CCOBOCC.c1ccccc1,-7.976659999999993,-8.195631,0.08601066666666679,0.030017432,8.063639999999975,7.71201,0.746690542044314,1942
C[PH](C)=O.O=C1OC2CCCCC2O1,-7.832366999999999,-7.8695993,0.07587733333333331,-0.30213264,7.805615666666656,7.8730392,0.7464977356561966,1943
CP(C)C.c1ccc(B2OCCO2)cc1,-7.769481333333326,-7.7111635,-0.04111599999999993,-0.17742166,7.680915999999985,7.825786,0.7464630457411752,1944
CCOB(OCC)c1ccccc1,-7.903654666666658,-7.7984858,-0.05693866666666647,-0.18806534,7.822901666666646,7.8690205,0.7463127620793157,1945
COP(=O)(OC)OC.C[P+](C)C,-7.733494333333321,-7.5058084,-0.010788333333333346,-0.39345628,7.421454999999977,8.041779,0.7461146178422902,1946
CCOCCO.FBF,-7.850016666666647,-8.15848,0.08584999999999997,0.07442997,7.80550666666665,7.8085914,0.7455871478898128,1947
COP(=O)(OC)c1ccco1,-7.614599333333338,-7.4231067,-0.002849999999999959,0.56670797,7.52454299999999,7.0548253,0.7447964559375739,1948
CC1(C)OBOC1(C)C.CCOBOCC,-7.740707333333327,-7.6072097,-0.04607699999999984,-0.16869658,7.563738666666645,7.8310566,0.744555462585764,1949
CC1(C)OBOC1(C)C.COC(=O)OC,-7.877571666666662,-7.787304,0.026735000000000043,0.15950082,7.70897033333331,7.619988,0.7439956942723396,1950
CCOC.FBF,-7.866418333333319,-8.478663,0.2063766666666668,-0.20994729,8.092183333333324,7.8879814,0.7437350897423434,1951
CCOB(OCC)P1(=O)OCCCCO1,-7.666892999999983,-7.6225567,-0.14161900000000016,0.00036880866,7.658953333333318,7.6326995,0.7437255829238767,1952
CC1(C)OBOC1(C)C.c1ccc(B2OCCO2)cc1,-7.847869999999985,-7.6530404,-0.05081566666666661,-0.21716404,7.631115333333328,7.913823,0.7436541749109917,1953
CC1(C)OBOC1(C)C.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.831813999999992,-7.8297358,-0.09041233333333344,-0.25284886,7.648391000000003,8.070631,0.7430827625160243,1954
COC(=O)OC.FBF,-7.9851673333333215,-8.091604,0.02138933333333331,-0.14079691,7.982929999999993,7.8786707,0.7428932663660528,1955
CCCCOP(=O)(OCCCC)OCCCC.COBOC,-7.480578999999987,-7.292211,-0.04890199999999987,-0.16941877,7.336255666666648,7.6183662,0.7422577581968133,1956
O=[PH]1OCCCCO1.O=c1occo1,-7.599974333333325,-7.3854375,-0.22711000000000015,0.16070698,7.537663333333326,7.459319,0.7416242636227768,1957
CC1(C)OBOC1(C)C.O=C1OC2CCCCC2O1,-7.782751666666663,-7.6682453,0.03788700000000003,-0.28837067,7.639972666666652,7.8433056,0.7414335532210647,1958
FBF.O=c1occo1,-7.975638333333309,-8.156914,-0.006095333333333348,0.13072397,8.051650000000013,7.6598825,0.7411179907178469,1959
C1CCCCCC1.CCOBOCC,-7.671984333333328,-7.0991383,-0.03196666666666652,0.0047681904,7.407786666666636,7.392459,0.740300956058233,1960
COB(OC)P1(=O)OCCCCO1,-7.641932666666658,-7.283375,-0.12503900000000026,0.6496832,7.46864833333331,7.0299354,0.7396172473217613,1961
P(=O)(Cl)(OC)OC,-7.704013333333302,-7.7307506,0.3294933333333336,-0.0045002857,7.630476666666662,7.398397,0.7393091001292262,1962
COC(=O)OC.F[B-](F)F,-8.04152399999999,-8.133913,0.010062666666666656,-0.15277313,7.903994999999994,8.030891,0.739255158623267,1963
B1OCCO1.c1ccccc1,-8.002258666666652,-8.27918,0.05048333333333335,0.18996553,8.096211666666653,7.630376,0.7391690994832829,1964
BC1CCCCC1,-7.647525333333325,-7.8355007,0.2375200000000003,-0.12379598,7.86684499999999,7.355403,0.7390542849112269,1965
FC(F)(F)C(F)(F)C(F)(F)F.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.9664879999999885,-7.748382,0.00901066666666672,0.017835855,7.715876499999993,7.743907,0.7387531595527657,1966
COP(=O)(OC)P1(=O)OCCCCO1,-7.810617999999992,-7.7459846,0.02010500000000004,0.39537326,7.753736666666652,7.295166,0.7386118915668787,1967
CCCCOC(=O)OCCCCP(=O)(OCC)OCC,-7.575933333333324,-7.6484175,0.172854,-0.042652678,7.480001666666665,7.533616,0.738601123941538,1968
BC.N#CCOCCOCC#N,-7.792876666666658,-8.066162,0.30345400000000006,0.17948416,7.904713333333312,7.317628,0.7380531554334295,1969
O=C1OC2CCCCC2O1.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.811218999999995,-7.849345,0.05307033333333337,-0.24138959,7.658652999999994,7.9164276,0.7376836032505509,1970
B1OBO1.C1CCCC1,-7.747721333333324,-7.0237155,-0.08090733333333328,0.28642038,7.507609333333308,7.1017356,0.7369804169011718,1971
CCOC.OB(O)O,-7.944394999999994,-8.612206,0.23999166666666655,-0.19514796,8.113492666666662,7.9545064,0.7368361497192706,1972
B1OBO1.O=S1(=O)OCCCO1,-7.840210666666658,-7.4616427,0.09379871428571417,0.28357503,7.740498333333342,7.1348524,0.7363981985856998,1973
O=[PH](Oc1ccccc1)Oc1ccccc1.c1cscn1,-7.838681999999989,-7.72901,0.030383999999999987,0.1339677,7.559636499999997,7.6736884,0.7361639212156312,1974
Bc1ccccc1.c1ccncc1,-7.776292999999999,-8.091934,0.31365333333333356,-0.15667805,7.92210999999999,7.541776,0.7360894478247624,1975
O=[PH](Oc1ccccc1)Oc1ccccc1.c1cnccn1,-7.683160666666653,-7.7313538,0.018552666666666693,0.11903963,7.501866499999997,7.6351933,0.7358736504783403,1976
c1ccc(cc1)B(c1ccccc1)C1CCCNC1,-7.766233333333328,-7.5997343,0.1465526666666666,-0.207038,7.64075433333333,7.6068354,0.7355499937415284,1977
C1COCCOCCO1.O=P(O)(O)OP(=O)(O)O,-7.7370446666666535,-7.6978164,0.3353948571428565,0.23258612,7.665179285714279,7.16127,0.735257875586742,1978
CCOB(OCC)C1CCC1,-7.772538999999997,-7.7020817,-0.03100266666666663,0.43275896,7.686864999999984,7.293665,0.7351763279776549,1979
CCOP(=O)(OCC)C1CCCCCC1,-7.568184999999986,-7.6605144,-0.034615999999999966,-0.093323536,7.543369333333329,7.648669,0.7349117862325607,1980
BBr.O=C1CCCO1,-7.4062023333333205,-7.476364,0.11278899999999994,-0.22561735,7.45781499999998,7.460839,0.734421536208151,1981
c1ccc(cc1)B(B1OCCCCCO1)c1ccccc1,-7.887387333333324,-7.740509,-0.21333133333333398,-0.23109373,7.814397999999985,7.911687,0.7343687642996772,1982
O=[PH](Oc1ccccc1)Oc1ccccc1.c1ccoc1,-7.842743666666656,-7.866144,-0.0035479999999999956,0.11697475,7.606798833333338,7.7615066,0.73434191341557,1983
Bc1ccccc1.c1ccccc1,-7.862934666666664,-8.079369,0.22900666666666655,-0.2228286,7.99514233333333,7.6281233,0.7342343451230686,1984
c1ccc(cc1)B(c1ccccc1)C1CCCCN1,-7.795543333333328,-7.6004424,0.1517793333333333,-0.20703281,7.64827833333333,7.6081395,0.7335976860306905,1985
CCOC(C)=O.FBF,-7.959428333333327,-8.3728,0.13384333333333337,-0.2791621,8.105559999999988,7.9189267,0.7332652958326329,1986
C1CCSC1.CCOBOCC,-7.685675333333318,-7.202684,0.01157466666666667,-0.025607888,7.426629999999971,7.413867,0.7327405273604004,1987
COP(=O)(OC)OC.CP(C)C,-7.692987666666652,-7.5062666,-0.07459500000000004,-0.44516507,7.411794999999979,8.039963,0.7324994044342978,1988
P(=O)(OCC(C)C)(OCC(C)C)OCC(C)C,-7.622559999999976,-7.815456,-0.09459666666666666,-0.15138417,7.681665000000005,7.743187,0.7323708768816046,1989
O=c1occo1.OB(O)O,-7.9935459999999905,-8.050044,0.05230466666666673,-0.18495528,8.01486066666668,7.7772164,0.7319793186661605,1990
c1ccc(cc1)B(c1ccccc1)C1CCOC1,-7.765038333333327,-7.6004653,-0.06357199999999995,-0.1879338,7.743301333333323,7.627567,0.7316222145056401,1991
BC.O=C1CCCO1,-7.548752333333331,-7.470991,-0.02874333333333338,0.067303754,7.413046999999977,7.478869,0.7312057352287016,1992
C1CCCCC1.CCOBOCC,-7.69441433333333,-7.376851,0.00628399999999998,-0.06421522,7.594121666666636,7.407085,0.7308618263522648,1993
CO[PH](=O)OC.c1ccc2ncccc2c1,-7.5360966666666505,-7.135521,-0.06020333333333336,-0.33278626,7.30034833333332,7.6495266,0.7302839063164388,1994
O=[PH](Oc1ccccc1)Oc1ccccc1.c1ccsc1,-7.949656999999991,-7.854567,0.05927333333333329,0.044787567,7.701074166666667,7.724807,0.7301517178762893,1995
c1ccc(P(c2ccccc2)c3ccccc3)cc1,-7.780345476190473,-7.717904,0.22895166666666678,-0.1341144,7.779956166666661,7.4221644,0.7299122763707135,1996
CCCCOC(=O)OCCCC.O=[PH](O)O,-7.643498999999985,-7.4975743,0.24043000000000012,-0.14239118,7.558538333333318,7.3711314,0.7294787750325833,1997
COP(=O)(OC)c1ccoc1,-7.537731333333334,-7.365214,0.0065199999999999945,0.53516877,7.466476333333327,6.9506655,0.7292398958502444,1998
O=[PH](Oc1ccccc1)Oc1ccccc1.c1ccc(B2OCCO2)cc1,-7.838261666666653,-7.8410172,-0.12584933333333345,-0.23387854,7.672075666666664,8.002716,0.7291073285851337,1999
CC1(C)OBOC1(C)C.CCOC,-7.833345666666658,-7.7528067,0.05558233333333346,0.04460523,7.763732999999978,7.4935193,0.7285557460670802,2000
[P+](c1ccccc1)(c2ccccc2)(c3ccccc3)c4ccccc4,-7.827053333333327,-7.7810326,0.230439,0.03528517,7.724021833333334,7.425381,0.7285263447213461,2001
C1CCSC1.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.838917999999994,-7.720072,0.04258166666666669,0.10883399,7.485634666666663,7.7122107,0.7284329441341009,2002
B1OBO1.c1ccc(B2OCCO2)cc1,-7.842618333333322,-7.7070007,-0.09339533333333333,-0.23541243,7.657134666666657,7.8938165,0.7284262026285009,2003
COP(=O)(OC)C1CCCS1,-7.629650999999996,-7.3050704,0.00044733333333336,0.14843875,7.562426333333318,7.1645985,0.7275296623787537,2004
O=[PH](F)F.c1ccc(B2OCCO2)cc1,-7.754412833333331,-7.982136,-0.00677666666666665,-0.12578872,7.864888666666657,7.674595,0.7275296104883502,2005
CP(C)B1OC(C)(C)C(C)(C)O1,-7.786102333333322,-7.781496,-0.05277766666666651,-0.08681508,7.960853333333312,7.456074,0.7273068448048012,2006
COC(=O)OC.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.779871666666656,-7.596599,0.00504733333333334,0.0023758512,7.574375333333326,7.588145,0.7271468848775617,2007
COB(OC)C1CCCC1,-7.789093333333337,-7.716739,0.07945400000000005,0.5047385,7.613740666666644,7.213211,0.7271443450400623,2008
CCCCOC(=O)OCCCCP(=O)(O)O,-7.541466,-7.807625,0.2714266666666664,0.0022946214,7.5565899999999875,7.3829155,0.7265956700456031,2009
Bc1ccccc1.C1CCCCC1,-7.675916142857131,-7.688666,0.16665333333333346,-0.21222007,7.718816999999982,7.4687185,0.725984793381226,2010
C1CCCCCC1.OB(O)OB(O)O,-7.805186999999997,-7.926889,0.013488333333333397,-0.20191844,7.588404666666649,7.977952,0.7251954269098095,2011
c1ccc(cc1)B(c1ccccc1)C1CCCCC1,-7.78818666666666,-7.664821,0.12580133333333315,-0.25407973,7.601353666666658,7.7089243,0.7248626604513477,2012
COC(=O)C(C)B1OC(C)(C)C(C)(C)O1,-7.738537333333335,-7.6253576,0.09434099999999995,-0.0049787536,7.773920333333319,7.306223,0.7248487425722967,2013
COP(=O)(OC)C1CCCC1,-7.557944999999997,-7.50575,-0.012539333333333317,0.32889676,7.518007999999989,7.16429,0.7243589275123581,2014
CCOBOCC.c1ccncc1,-7.900052999999992,-8.200378,0.11205733333333337,0.0383148,7.866764666666638,7.7171817,0.7242803772617732,2015
CCOCCOP(=O)(OCCCOC)OCCCOC,-7.527069999999983,-7.69264,0.0724046666666666,-0.08657151,7.545328999999998,7.5011387,0.7242120371941354,2016
COP(=O)(OC)OC.C[PH](C)=O,-7.648239333333313,-7.300705,-0.06536833333333311,-0.31705993,7.361684666666644,7.7565637,0.7239437825007742,2017
CC1(C)OB(OC1(C)C)P1(=O)OCCCCO1,-7.669903333333311,-7.4271207,-0.13034833333333348,0.024483,7.544992333333315,7.474924,0.7235498814638834,2018
OB(O)C1CCOC1,-7.638641666666663,-7.530693,0.1162897142857142,0.36534384,7.5113433333333175,7.120532,0.7232198986846856,2019
COP(=O)(OC)C1CCCCC1,-7.545744999999995,-7.5530477,-0.014115999999999995,0.3294861,7.541094666666654,7.160889,0.7228833798036876,2020
O=c1occo1.OBO,-7.979027999999984,-8.042556,0.11338466666666651,-0.14051132,8.027354333333339,7.6223793,0.7226401580530362,2021
Bc1ccccc1.C1CCCCCC1,-7.636806809523802,-7.4831195,0.16208000000000006,-0.2113314,7.561657333333313,7.424926,0.7219399733071126,2022
CCCCOC(=O)OCCCC.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.730508333333328,-7.735336,0.03714933333333336,-0.09699895,7.353365333333333,7.898385,0.7214960093687464,2023
Bc1ccccc1.N#CCOCCOCC#N,-7.723374666666662,-8.069411,0.15752000000000005,0.015934322,7.634535999999985,7.686308,0.7212690380596496,2024
BBr.O=c1occo1,-7.963399666666641,-8.147667,0.12224466666666638,-0.015991822,7.978006999999995,7.6304035,0.7209600407797372,2025
CCCOC(=O)CB(OCC)OCC,-7.745650000000005,-7.686266,0.07332733333333342,-0.073049806,7.543429999999978,7.6339035,0.7207209379596424,2026
CCCCOC(=O)OCCC(C)P(=O)(OCC)OCC,-7.596139999999986,-7.6484175,0.18111800000000006,-0.14605406,7.452910999999996,7.5562506,0.72040828462496,2027
FC(F)(F)C(F)(F)F.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.948070333333323,-7.745259,-0.012746476190476185,-0.14353378,7.736695833333326,7.752486,0.7203950026306449,2028
Bc1ccccc1.O=c1occo1,-8.01437299999999,-8.151863,-0.04612200000000001,0.02575912,7.685312666666663,8.056086,0.7202898038522929,2029
B1:ccccc:1,-7.8478833333333196,-7.971509,0.24023000000000008,0.14842081,7.89458033333332,7.276165,0.7195378430109658,2030
CCOB(COC(=O)OC)OCC,-7.825951666666666,-7.8130016,0.14580833333333357,0.33298102,7.82803166666664,7.1383862,0.7192589913700371,2031
CC1(C)OBOC1(C)C.CC1(C)OBOC1(C)C,-7.895814000000002,-7.6825895,-0.06626466666666654,-0.21064103,7.589652999999997,7.8974533,0.7191248780048367,2032
COP(=O)(OC)OCB1OC(C)(C)C(C)(C)O1,-7.563710666666644,-7.539192,-0.08904566666666698,-0.016416296,7.3801776666666274,7.6207414,0.7189290823908605,2033
C1CCCCCC1.CO[PH](=O)OC,-7.429235999999984,-7.12155,-0.14762133333333363,-0.2206078,7.234499999999973,7.5488358,0.7188148680640669,2034
c1ccc(cc1)B(c1ccccc1)C1CCOCC1,-7.7460783333333225,-7.6002617,-0.06690066666666666,-0.18786529,7.665551333333323,7.628458,0.7186359749862348,2035
COP(=O)(OC)c1cncs1,-7.6527589999999925,-7.345485,0.09257666666666652,0.44320813,7.484026333333326,6.952684,0.7179731394616762,2036
CCC#N.OB(O)O,-7.934230333333328,-8.416785,0.14419000000000007,-0.19846691,8.077291666666676,7.8120914,0.7170827306316245,2037
OBO.c1ccc(B2OCCO2)cc1,-7.81728899999999,-7.739289,0.08810399999999971,-0.10615908,7.755845999999994,7.5093665,0.7168475688906439,2038
CCCCOC(=O)OCC(CC)P(=O)(OCC)OCC,-7.618133333333322,-7.7293277,0.17103133333333329,-0.13858154,7.491939333333328,7.5719194,0.7155200714851069,2039
BC.N#CCCCC#N,-7.803980666666661,-7.8762374,0.3398333333333329,0.059379574,7.830343333333313,7.2077446,0.7154668135672817,2040
B1OBO1.O=C1OCC(C(F)(F)F)O1,-7.711977666666661,-7.5145926,0.12991333333333316,0.5481207,7.528020999999981,6.9587665,0.7150770465715381,2041
CC1(C)OBOC1(C)C.CCOCCO,-7.810908999999998,-7.766429,0.07028566666666669,-0.18616754,7.666975333333322,7.678216,0.7150552899304055,2042
CCOBOCC.CCOCCO,-7.953165666666666,-8.15255,0.18830300000000041,0.04435495,7.9673766666666355,7.5117364,0.7148639927524227,2043
CO[PH](=O)OC.c1cc[nH]c1,-7.514003999999979,-7.267112,-0.047103333333333205,-0.32542112,7.423784999999984,7.515665,0.7148439754208566,2044
O=[PH](Oc1ccccc1)Oc1ccccc1.O=c1occo1,-7.77907233333332,-7.7286615,-0.03751333333333327,0.05355603,7.536359166666667,7.655079,0.7145339346586925,2045
C1CCOCC1.CCOBOCC,-7.681210333333331,-7.3447723,0.02298733333333332,-0.10768857,7.486851666666626,7.4187517,0.7145180905461315,2046
CC1(C)OB(OC1(C)C)C1CCNC1=O,-7.759130666666672,-7.721958,0.09805500000000003,-0.0017005826,7.703999666666656,7.40521,0.7141317755201428,2047
O=[PH](O)O.c1ccc(B2OCCO2)cc1,-7.586576999999985,-7.566614,0.23666399999999985,-0.03745849,7.724209666666658,7.058578,0.7134596899708954,2048
CO[PH](=O)OC.c1ccoc1,-7.622831999999984,-7.2637,-0.04386999999999986,-0.32682553,7.492792999999985,7.517004,0.713375271952915,2049
COB(OC)C1CCCCCC1,-7.8112873333333335,-7.7330136,0.06757400000000009,0.52813864,7.561772666666643,7.213856,0.7128375285268103,2050
C1CCNCC1.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.853961999999989,-7.873125,0.03533733333333336,0.066188075,7.454414999999997,7.826628,0.7123743913852465,2051
B1OBO1.c1ccccc1,-7.9926019523809435,-8.055203,-0.002083999999999999,0.39630866,7.880959666666649,7.420353,0.7122254110396953,2052
B1OCCCCCO1.CC1(C)OBOC1(C)C,-7.746402333333331,-7.641847,-0.060553666666666534,-0.16869658,7.435368666666642,7.838602,0.7121691891482627,2053
O=[PH](Oc1ccccc1)Oc1ccccc1.c1cc[nH]c1,-7.809856999999982,-7.873475,0.017889333333333368,0.11734385,7.551657499999998,7.6676717,0.7116510024399543,2054
c1ccc(cc1)B(c1ccccc1)C1COCCO1,-7.817033333333327,-7.79008,-0.04823266666666661,-0.13427456,7.7550656666666615,7.645344,0.7116387952775796,2055
C1CCNCC1.CCOBOCC,-7.7297836666666635,-7.407744,0.03292733333333335,-0.094973214,7.546064999999959,7.4111376,0.7115044944562126,2056
CCOBOCC.c1ccc2ncccc2c1,-7.765448999999997,-7.389286,-0.03294933333333326,-0.06768227,7.526186666666638,7.470573,0.711046925782636,2057
B1OCCCCCO1.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.782008999999986,-7.872693,-0.14329066666666693,-0.2697955,7.40257666666666,8.197522,0.7098515306583737,2058
CCCCOC(=O)OCCCCP(=O)(Cl)Cl,-7.622324333333318,-7.496487,0.021931333333333372,-0.06854383,7.5128606666666515,7.4100194,0.7097624174285486,2059
c1ccc(cc1)B(c1ccccc1)C1CCCO1,-7.7822816666666625,-7.7199,-0.028721999999999945,-0.19673675,7.730891333333326,7.6120706,0.7094462961258565,2060
P(=O)(OC(C)(C)C)(OC(C)(C)C)OC(C)(C)C,-8.03845876190479,-8.377539,-0.07470600000000034,-0.16891022,7.971768666666647,8.069012,0.7092140214997462,2061
c1ccc(cc1)B(c1ccccc1)C1CCCCO1,-7.758138333333329,-7.751537,-0.009850666666666605,-0.20116858,7.717259333333321,7.617474,0.7088425182924416,2062
BC.O=C1OC2CCCCC2O1,-7.769848333333334,-7.7272763,0.03238000000000002,0.13233046,7.701469666666654,7.3415885,0.7087495033323106,2063
N#CCOCCOCC#P,-7.758926333333318,-8.127854,0.2031860000000003,0.059407335,7.908386666666647,7.3499146,0.7080321416214415,2064
CC1(C)OB(OC1(C)C)c1ccccn1,-7.798649999999994,-7.594548,-0.06096166666666655,-0.21021408,7.626514666666664,7.660414,0.7077296815394725,2065
Bc1ccccc1.c1ccsc1,-7.815410999999995,-8.139135,0.3659733333333334,-0.12995175,7.932171999999998,7.3928127,0.7072182298779492,2066
CC1(C)OB(OC1(C)C)C1COCCOCCO1,-7.811176666666665,-7.7080336,-0.012999333333333342,-0.1692787,7.642317999999986,7.6681337,0.7068671084484555,2067
CC1(C)OBOC1(C)C.CCCOC(C)=O,-7.759470666666668,-7.5991282,-0.04040433333333322,-0.14522496,7.47597299999998,7.7126074,0.7060818460007625,2068
B1(c2ccc(C(F)(F)F)cc2)OC(C)(C)C(C)(C)O1,-7.85048566666665,-7.646811,-0.014750666666666626,-0.037171293,7.611450666666653,7.579086,0.7057245034825756,2069
B1(c2ccc(C#N)cc2)OC(C)(C)C(C)(C)O1,-7.902835666666659,-7.8418612,0.003178333333333371,-0.18552971,7.748118666666667,7.7220974,0.7049859691716525,2070
B1OBO1.B1OCCCCCO1,-7.743950333333327,-7.6590323,-0.05855199999999996,0.24271007,7.524183333333298,7.412622,0.7045373702562432,2071
Bc1ccccc1.c1ccoc1,-7.936786999999996,-8.091495,0.2513766666666667,0.019639667,7.922810333333326,7.417587,0.7044896433862009,2072
Bc1ccccc1.COP(=O)(OC)OC,-7.613119999999979,-7.571607,-0.17174833333333334,-0.031695608,7.219355999999974,7.8441234,0.7044702145588495,2073
O=[PH](Oc1ccccc1)Oc1ccccc1.c1ccncc1,-7.756286999999984,-7.926325,-0.02521133333333329,0.11903963,7.545373166666666,7.6676164,0.7042803750043021,2074
c1ccc(cc1)B(c1ccccc1)C1COCCOCCO1,-7.769366666666655,-7.803087,-0.049611333333333237,-0.16714625,7.698275666666664,7.663991,0.7040716054531906,2075
CC1(C)OB(OC1(C)C)C1CCC1,-7.770533999999999,-7.7322454,-0.07218666666666661,0.27514607,7.63880833333332,7.3563056,0.7040497797928471,2076
c1ccc(cc1)B(c1ccccc1)C1CCCCCC1,-7.771448333333326,-7.6613913,0.11301466666666654,-0.25407973,7.587206999999991,7.6107655,0.7035087932969089,2077
COP(=O)(OC)OC.CO[PH](=O)OC,-7.648964666666647,-7.3040733,-0.13658333333333375,-0.31385547,7.293221666666644,7.7748523,0.7030932680579487,2078
C1CPC1,-7.523723333333318,-7.6826644,0.26526333333333335,-0.29419163,7.667899999999988,7.272993,0.7028812140927316,2079
O=C1CCCO1.OBO,-7.533052666666659,-7.34972,0.06252999999999999,-0.24821466,7.460211999999985,7.3553615,0.7028460928335174,2080
COP(=O)(OC)OCB(c1ccccc1)c1ccccc1,-7.70139333333331,-7.683712,-0.13753233333333367,-0.23126218,7.478454333333322,7.8390903,0.7004239586980514,2081
F[B-](F)F.N#CCOCCOCC#N,-7.878844999999991,-8.147785,0.17635366666666685,0.19656757,7.91454833333332,7.32632,0.7001173577031761,2082
O=[PH](Oc1ccccc1)Oc1ccccc1.c1ccccc1,-7.916375333333317,-7.9078646,-0.08220133333333339,0.044777233,7.676976833333338,7.71798,0.6997417476449566,2083
CCCCOC(=O)OCCCP,-7.678847666666663,-7.513421,0.059406000000000056,0.12848365,7.533114999999981,7.2160482,0.6991757872943851,2084
O=[PH](Cl)Cl.c1ccc(B2OCCO2)cc1,-7.689075333333317,-7.618345,-0.046865333333333196,-0.11104918,7.549535333333319,7.544239,0.6989546805301585,2085
CCCCOC(=O)OCCCC.CN(C)[PH](=N)N(C)C,-7.621334999999983,-7.2749324,0.12441999999999992,-0.030363921,7.3573656666666585,7.2378516,0.6987117614423721,2086
CC1(C)OBOC1(C)C.O=S1(=O)CCC1,-7.900597333333326,-7.843892,0.008825666666666664,-0.044109743,7.626735333333336,7.7001076,0.6984025554750022,2087
CC1(C)OBOC1(C)C.COP(=O)(OC)OC,-7.594635666666649,-7.384003,-0.11999233333333367,-0.22054553,7.306089333333303,7.6746926,0.6982798889147408,2088
CC1(C)OB(OC1(C)C)C1COCCO1,-7.811697666666666,-7.731337,-0.005129333333333304,-0.1888153,7.662048333333326,7.629827,0.697828166252962,2089
B1OBO1.C1CCCCC1,-7.775435333333324,-7.244045,-0.0888506666666666,0.27998158,7.508542666666641,7.101714,0.6977989805704405,2090
